sequence,ax,ay,az,gx,gy,gz
108,-2533,745,-113,375,-171,225
109,-2488,760,-173,290,-185,703
110,-2464,793,-213,172,-180,852
111,-2520,874,-245,3,-146,939
112,-2589,927,-242,-207,-102,1160
113,-2636,961,-199,-416,-58,1425
114,-2784,1047,-201,-607,-17,1564
115,-2989,1093,-214,-828,29,1645
116,-3170,1005,-216,-1075,80,1842
117,-3274,816,-181,-1292,116,1983
118,-3440,637,-176,-1425,150,1886
119,-3553,468,-125,-1478,163,1691
120,-3679,290,-106,-1431,89,1662
121,-3657,130,-82,-1297,-97,1983
122,-3491,-5,-21,-1107,-298,2239
123,-3352,-78,30,-887,-427,2224
124,-3141,-98,123,-674,-485,2097
125,-2939,-111,186,-479,-453,1966
126,-2816,-105,209,-286,-346,1894
127,-2843,-69,198,-79,-253,1896
128,-2885,29,168,117,-256,2040
129,-2702,164,174,249,-372,2111
130,-2481,333,174,292,-514,2005
131,-2248,450,193,241,-593,1956
132,-2012,513,256,136,-588,2018
133,-1873,516,287,14,-520,1973
134,-1833,421,309,-95,-415,1839
135,-1851,342,276,-156,-323,1795
136,-1868,329,223,-149,-310,1607
137,-1824,348,227,-103,-377,1325
138,-1729,429,239,-57,-493,1094
139,-1635,516,244,-41,-606,973
140,-1524,615,225,-61,-712,988
141,-1372,671,226,-120,-838,1015
142,-1221,698,223,-221,-969,1029
143,-1056,718,199,-352,-1076,940
144,-765,677,237,-498,-1138,670
145,-574,584,255,-632,-1133,428
146,-492,484,217,-735,-1079,429
147,-335,360,222,-786,-998,435
148,-158,242,239,-771,-893,244
149,-57,156,225,-688,-763,-70
150,-12,92,198,-550,-599,-338
151,-17,76,158,-374,-396,-529
152,9,117,151,-180,-148,-758
153,54,168,180,-2,142,-999
154,-47,188,171,137,456,-1078
155,-262,184,128,247,772,-997
156,-501,159,108,356,1056,-952
157,-763,134,109,464,1265,-1008
158,-1098,141,79,562,1373,-1093
159,-1434,164,54,621,1397,-1149
160,-1722,184,88,627,1353,-1201
161,-1994,222,129,603,1248,-1315
162,-2258,289,141,568,1092,-1511
163,-2476,384,147,504,907,-1753
164,-2529,445,217,394,732,-1969
165,-2562,474,278,257,620,-2128
166,-2660,473,280,117,551,-2242
167,-2757,420,266,-15,498,-2287
168,-2758,339,313,-100,434,-2307
169,-2854,308,305,-98,383,-2413
170,-2947,348,259,-33,386,-2511
171,-2886,368,344,43,438,-2480
172,-2876,363,417,123,498,-2242
173,-3037,389,346,216,544,-1841
174,-3053,422,331,317,568,-1644
175,-3095,490,334,424,570,-1796
176,-3242,502,307,495,560,-1752
177,-3291,438,346,497,515,-1250
178,-3296,407,293,476,397,-979
179,-3187,228,238,451,270,-1115
180,-3077,-7,205,410,207,-944
181,-2963,-39,141,410,156,-696
182,-2895,66,68,506,75,-1168
183,-2783,81,45,610,28,-1586
184,-2580,-6,29,638,31,-1106
185,-2478,-67,20,614,38,-287
186,-2422,44,0,618,20,-240
187,-2332,141,65,625,-4,-914
188,-2361,261,91,584,-7,-1130
189,-2464,390,79,510,-5,-771
190,-2665,484,50,460,-22,-374
191,-2818,590,-10,435,-113,-41
192,-2804,721,-45,382,-252,144
193,-2696,825,-71,272,-313,69
194,-2603,882,-78,93,-232,-27
195,-2577,893,-78,-134,-72,83
196,-2656,833,-87,-367,56,392
197,-2763,705,-128,-553,75,704
198,-2875,632,-176,-665,1,793
199,-2946,628,-201,-728,-90,692
200,-2927,609,-181,-782,-173,768
201,-2846,538,-121,-837,-225,1085
202,-2914,452,-122,-853,-185,1371
203,-3020,334,-106,-799,-55,1540
204,-3155,214,-99,-664,97,1665
205,-3341,140,-126,-471,197,1890
206,-3368,115,-92,-281,205,2159
207,-3328,106,-57,-125,149,2253
208,-3295,130,-42,-31,78,2294
209,-3234,151,-24,-15,23,2326
210,-3128,148,9,-40,-19,2236
211,-3060,147,16,-72,-61,2101
212,-2939,164,50,-106,-126,2030
213,-2835,185,85,-142,-224,1954
214,-2752,218,85,-169,-352,1925
215,-2604,264,83,-166,-484,1887
216,-2453,347,75,-141,-578,1847
217,-2320,435,82,-128,-632,1939
218,-2141,500,127,-169,-654,2053
219,-1971,560,176,-243,-629,1943
220,-1869,585,206,-321,-559,1740
221,-1822,597,228,-390,-463,1675
222,-1808,551,252,-442,-381,1667
223,-1753,477,294,-459,-350,1571
224,-1687,438,323,-430,-392,1365
225,-1610,454,320,-374,-487,1241
226,-1442,483,348,-318,-591,1207
227,-1260,482,371,-286,-657,1198
228,-1096,488,357,-274,-684,1163
229,-936,506,341,-280,-690,1033
230,-754,474,356,-320,-691,862
231,-614,431,351,-400,-673,785
232,-446,402,355,-494,-629,620
233,-279,330,386,-561,-558,185
234,-208,255,385,-583,-461,-215
235,-228,193,351,-560,-346,-382
236,-209,122,343,-504,-238,-387
237,-207,51,325,-417,-132,-395
238,-253,9,299,-298,-7,-533
239,-349,-7,271,-161,140,-782
240,-433,3,252,-33,281,-920
241,-429,-6,308,65,412,-949
242,-575,-33,311,149,568,-1093
243,-888,-39,238,234,736,-1276
244,-1142,-39,220,308,850,-1434
245,-1277,-78,277,362,890,-1554
246,-1553,-110,271,421,921,-1629
247,-1948,-85,208,484,980,-1710
248,-2257,-24,178,542,1015,-1892
249,-2506,38,128,596,931,-2155
250,-2689,116,66,619,720,-2191
251,-2725,278,71,603,517,-2106
252,-2645,463,127,556,412,-2272
253,-2624,529,170,442,406,-2389
254,-2735,492,179,248,471,-2083
255,-2888,449,189,54,561,-1856
256,-2958,337,235,-85,629,-2145
257,-3172,191,237,-143,661,-2432
258,-3398,151,194,-112,669,-2241
259,-3359,49,281,17,646,-2047
260,-3390,-78,288,225,594,-1937
261,-3523,-145,187,463,529,-1618
262,-3507,-136,151,694,459,-1334
263,-3443,40,131,906,349,-1511
264,-3257,220,144,1068,208,-1886
265,-3215,348,143,1154,108,-1761
266,-3135,497,114,1146,69,-1188
267,-3079,601,61,1066,20,-770
268,-2997,652,38,885,-74,-555
269,-2803,680,86,623,-201,-553
270,-2695,749,53,344,-303,-750
271,-2663,732,3,90,-338,-862
272,-2665,679,-40,-99,-312,-691
273,-2674,681,-97,-175,-269,-586
274,-2665,724,-159,-159,-204,-575
275,-2588,749,-169,-110,-119,-393
276,-2480,740,-187,-72,-29,-62
277,-2406,681,-220,-73,63,321
278,-2359,612,-220,-112,141,683
279,-2428,590,-221,-188,197,896
280,-2592,604,-249,-308,228,981
281,-2731,625,-233,-473,226,1072
282,-2816,613,-186,-659,206,1090
283,-2973,562,-182,-815,206,1066
284,-3174,483,-167,-909,248,1205
285,-3346,394,-137,-931,294,1399
286,-3492,323,-127,-903,258,1516
287,-3545,282,-99,-868,111,1642
288,-3515,248,-46,-840,-71,1737
289,-3457,221,1,-817,-209,1821
290,-3418,193,39,-803,-292,1945
291,-3387,136,61,-796,-361,2048
292,-3317,82,105,-784,-452,2032
293,-3242,88,98,-758,-559,1928
294,-3102,74,93,-736,-656,1890
295,-2900,23,127,-718,-714,1923
296,-2747,-41,139,-673,-715,1873
297,-2631,-43,149,-569,-681,1727
298,-2517,1,147,-409,-654,1543
299,-2372,29,147,-249,-657,1526
300,-2186,61,182,-124,-655,1691
301,-2054,63,231,-30,-593,1861
302,-1958,25,272,41,-493,1959
303,-1869,-36,313,81,-402,2007
304,-1826,-38,290,101,-352,1937
305,-1804,22,235,99,-380,1629
306,-1696,113,223,60,-497,1165
307,-1504,218,273,-18,-668,743
308,-1288,306,325,-124,-839,509
309,-1072,352,351,-241,-964,444
310,-938,383,341,-342,-1025,430
311,-852,401,307,-422,-1034,439
312,-704,393,317,-491,-1011,422
313,-559,385,334,-541,-948,300
314,-422,357,344,-582,-843,113
315,-249,295,365,-621,-704,4
316,-125,224,360,-639,-539,-86
317,-130,122,323,-616,-353,-199
318,-206,35,288,-539,-143,-281
319,-266,-6,264,-411,85,-415
320,-326,-34,272,-243,330,-647
321,-433,-49,250,-61,574,-858
322,-602,-76,215,94,791,-879
323,-732,-110,208,211,967,-729
324,-847,-158,225,315,1112,-732
325,-1146,-196,183,422,1248,-966
326,-1439,-216,141,516,1359,-1197
327,-1649,-265,173,604,1424,-1370
328,-1986,-295,166,715,1437,-1386
329,-2386,-267,108,853,1396,-1290
330,-2622,-210,107,1003,1286,-1403
331,-2849,-89,100,1145,1075,-1827
332,-3058,122,53,1225,772,-2067
333,-2997,335,99,1206,455,-1999
334,-2890,506,153,1095,254,-1896
335,-2908,641,133,920,197,-1815
336,-2862,639,165,679,225,-1770
337,-2843,578,219,417,316,-1917
338,-3073,556,146,221,410,-2243
339,-3180,502,133,98,429,-2319
340,-3133,364,209,33,379,-2080
341,-3160,205,241,30,323,-1693
342,-3272,107,183,100,302,-1429
343,-3252,19,167,207,297,-1445
344,-3129,-117,190,330,268,-1590
345,-3127,-160,159,479,198,-1491
346,-3144,-14,71,665,80,-1294
347,-2968,197,37,831,-40,-1290
348,-2830,315,37,839,-119,-1096
349,-2467,190,96,633,-167,-545
350,-2307,-73,152,318,-175,-131
351,-2434,-159,87,87,-120,-429
352,-2637,-77,2,29,-56,-1316
353,-2612,-31,-9,71,-50,-1699
354,-2660,13,-2,136,-112,-1168
355,-2657,96,-7,198,-233,-362
356,-2691,192,-61,266,-344,-64
357,-2676,337,-117,314,-390,-223
358,-2557,514,-116,330,-317,-468
359,-2410,631,-90,294,-129,-419
360,-2327,640,-125,199,95,51
361,-2349,570,-181,60,265,635
362,-2487,498,-233,-80,351,905
363,-2664,464,-276,-219,339,880
364,-2782,503,-288,-373,249,839
365,-2810,541,-264,-548,142,820
366,-2833,522,-280,-727,85,943
367,-2881,433,-254,-874,98,1246
368,-2986,329,-211,-964,195,1536
369,-3147,186,-184,-999,345,1641
370,-3380,34,-186,-965,459,1642
371,-3563,-68,-200,-869,443,1720
372,-3579,-103,-158,-724,283,1809
373,-3554,-64,-139,-555,51,1824
374,-3427,34,-100,-436,-178,1941
375,-3191,112,-13,-406,-335,2063
376,-3046,115,36,-438,-375,2095
377,-3004,108,47,-498,-326,2110
378,-2966,81,64,-566,-267,2032
379,-2921,14,87,-622,-254,1899
380,-2786,-40,126,-647,-285,1779
381,-2729,-38,114,-619,-328,1629
382,-2671,31,131,-560,-342,1613
383,-2476,93,240,-494,-335,1606
384,-2355,103,299,-442,-329,1603
385,-2405,109,220,-415,-382,1790
386,-2387,96,176,-400,-528,1934
387,-2247,123,180,-372,-721,1760
388,-2050,175,185,-342,-905,1408
389,-1841,236,187,-331,-1030,1211
390,-1597,273,224,-328,-1077,1133
391,-1432,264,248,-300,-1045,1029
392,-1295,110,256,-230,-982,1006
393,-1150,180,253,-78,-929,964
394,-1028,478,225,-17,-880,976
395,-884,411,225,-91,-824,992
396,-848,370,202,-142,-760,864
397,-789,328,200,-186,-710,690
398,-659,263,215,-251,-683,582
399,-516,208,250,-312,-664,325
400,-445,202,264,-335,-623,-118
401,-361,193,279,-341,-560,-438
402,-311,181,296,-331,-469,-635
403,-339,177,279,-298,-351,-744
404,-382,193,298,-245,-220,-785
405,-456,210,308,-183,-79,-863
406,-526,196,308,-135,65,-894
407,-626,183,326,-92,220,-923
408,-806,163,340,-47,379,-1014
409,-1006,114,338,-9,535,-1075
410,-1143,78,343,25,683,-1102
411,-1292,44,339,77,806,-1262
412,-1512,24,328,144,907,-1500
413,-1774,69,293,213,986,-1640
414,-1936,122,284,255,1019,-1589
415,-1975,102,331,261,996,-1459
416,-2075,35,341,254,955,-1393
417,-2318,-10,262,253,936,-1363
418,-2481,21,235,255,914,-1407
419,-2513,6,314,258,889,-1690
420,-2687,-67,279,271,899,-1854
421,-2843,-73,200,282,905,-1657
422,-2810,-115,250,312,869,-1652
423,-2919,-235,269,374,844,-1787
424,-3126,-289,202,440,845,-1550
425,-3209,-236,169,519,825,-1401
426,-3148,-296,235,612,753,-1717
427,-3242,-390,227,716,661,-1759
428,-3430,-354,201,848,564,-1463
429,-3621,-162,173,1033,426,-1561
430,-3588,84,210,1207,231,-1888
431,-3445,258,237,1315,22,-1959
432,-3320,356,193,1311,-141,-1477
433,-3141,432,147,1207,-234,-860
434,-2945,528,121,1039,-272,-744
435,-2753,585,124,814,-275,-1071
436,-2611,596,119,547,-251,-1291
437,-2570,583,69,268,-209,-1091
438,-2636,562,-4,21,-177,-694
439,-2748,519,-70,-183,-202,-440
440,-2821,495,-174,-355,-302,-379
441,-2790,495,-236,-488,-408,-532
442,-2709,488,-277,-551,-444,-703
443,-2585,447,-291,-545,-406,-556
444,-2478,403,-278,-499,-322,-166
445,-2421,362,-283,-439,-253,221
446,-2399,332,-291,-403,-215,569
447,-2428,324,-278,-425,-185,841
448,-2559,348,-253,-512,-160,991
449,-2751,377,-237,-647,-157,1065
450,-2829,377,-205,-807,-189,1113
451,-2833,283,-122,-946,-205,1042
452,-2938,230,-68,-1001,-146,961
453,-2988,213,28,-981,-27,989
454,-3029,155,149,-912,106,1173
455,-3165,20,185,-806,210,1633
456,-3341,-121,166,-670,248,2153
457,-3409,-208,177,-524,218,2370
458,-3373,-245,224,-398,130,2229
459,-3286,-249,295,-323,27,2032
460,-3214,-229,354,-290,-47,1988
461,-3170,-212,374,-280,-109,2042
462,-3135,-162,344,-284,-210,2016
463,-3015,-155,314,-296,-357,1896
464,-2882,-117,273,-287,-491,1778
465,-2708,-54,251,-248,-578,1630
466,-2538,-14,262,-198,-622,1599
467,-2398,31,271,-174,-645,1753
468,-2247,37,313,-179,-653,1788
469,-2170,23,330,-177,-645,1714
470,-2122,63,293,-161,-638,1647
471,-2021,101,303,-139,-645,1451
472,-1894,136,342,-120,-653,1234
473,-1777,190,357,-96,-654,1119
474,-1702,242,348,-55,-633,1089
475,-1587,285,334,2,-594,1098
476,-1433,299,325,77,-539,1115
477,-1246,290,336,169,-451,1157
478,-1123,322,359,263,-323,1135
479,-992,289,389,370,-174,1055
480,-931,302,401,541,-10,1022
481,-1110,559,319,704,131,1014
482,-1214,638,237,685,148,1050
483,-1060,598,277,560,53,1152
484,-920,592,316,425,-79,1066
485,-800,524,333,269,-228,811
486,-689,426,323,105,-366,512
487,-584,379,310,-27,-467,120
488,-539,348,255,-123,-514,-303
489,-507,327,214,-191,-509,-616
490,-465,296,226,-231,-451,-873
491,-467,249,236,-240,-341,-1063
492,-549,204,245,-223,-198,-1142
493,-643,142,264,-183,-43,-1207
494,-785,101,272,-118,106,-1385
495,-981,88,247,-46,225,-1542
496,-1174,99,251,23,309,-1560
497,-1365,125,262,98,371,-1636
498,-1569,162,240,168,405,-1799
